rows,alloc_time_ns,put_time_ns,run_time_ns,run_time_2_ns,get_output_time_ns,total_time_ns
10,72,58177,73837,77277,54093,263456
10,49,55927,70162,81344,53653,261135
10,74,86624,71456,77769,53714,289637
10,72,59843,70191,77068,52617,259791
10,72,59233,70104,77924,57500,264833
10,73,57384,69963,76165,54340,257925
10,74,51834,70976,82578,52057,257519
10,81,52609,87788,76801,52763,270042
10,72,70630,72172,81640,52352,276866
10,71,52086,71606,78052,51936,253751
10,73,57332,77351,74037,51402,260195
10,73,54882,72924,73819,59879,261577
10,72,56434,85645,83704,51622,277477
10,73,52226,73532,68277,53325,247433
10,42,51469,93199,69878,59376,273964
10,71,60566,76552,71682,53523,262394
10,72,51853,73165,67613,54066,246769
10,71,51929,80147,69563,62681,264391
10,77,66211,72618,87173,54189,280268
10,72,57461,75902,77253,53617,264305
10,74,51970,75225,71299,63154,261722
10,73,52412,75829,68300,51483,248097
10,74,50969,79289,70870,62414,263616
10,71,52289,77890,70712,59713,260675
10,72,52467,75833,72563,58641,259576
10,72,51735,69733,69549,51917,243006
10,72,50908,72987,70093,53507,247567
10,72,58096,69665,77703,53500,259036
10,64,65492,70869,76398,51577,264400
10,73,57387,70093,73782,51771,253106
10,73,63321,70309,75515,51474,260692
10,74,50712,70980,69187,51792,242745
10,73,52575,71432,70311,56409,250800
10,73,51118,76778,74238,65644,267851
10,73,54335,77184,71179,53846,256617
10,73,52654,76605,70143,60716,260191
10,72,53182,76453,87147,55383,272237
10,74,50154,73794,82315,57258,263595
10,75,54384,83226,73326,57513,268524
10,72,71939,96554,102237,52679,323481
10,72,53144,74057,77393,54670,259336
10,71,54201,73423,75237,52808,255740
10,73,50719,113838,75820,52880,293330
10,75,56237,70142,75454,66578,268486
10,73,56994,71581,79960,55895,264503
10,72,58647,70377,76235,51591,256922
10,73,51709,71378,106016,73504,302680
10,71,58074,69227,69835,51397,248604
10,72,55960,70004,83860,53042,262938
10,73,55885,70343,78800,51984,257085
10,73,53326,70596,74300,52091,250386
10,72,51900,70900,70007,54292,247171
10,72,50215,72722,69964,56466,249439
10,73,54503,75958,68565,54714,253813
10,74,52614,75520,76197,60036,264441
10,73,55377,77833,69574,55961,258818
10,73,52273,81769,70643,57503,262261
10,72,55737,78559,69740,65476,269584
10,72,51718,71541,86105,58877,268313
10,74,57967,76555,74121,54844,263561
10,72,62160,74582,69819,59427,266060
10,73,53240,70519,69945,52394,246171
10,74,52590,73013,87561,53930,267168
10,74,51898,69898,80952,61181,264003
10,72,55616,70660,72263,56355,254966
10,73,60884,77424,103709,54305,296395
10,73,51601,77433,79076,53173,261356
10,72,53081,71653,79591,51951,256348
10,74,51575,72315,70583,53434,247981
10,74,52516,70292,76954,57021,256857
10,73,56703,77810,73534,50081,258201
10,72,61931,87133,98320,51040,298496
10,74,51733,69978,71388,51394,244567
10,72,55224,67417,73837,51497,248047
10,73,52182,69235,73078,50765,245333
10,72,51520,89349,75314,50987,267242
10,74,52239,70146,70525,52830,245814
10,67,50915,73108,68476,64312,256878
10,74,50492,73710,68177,55713,248166
10,73,51273,69908,69707,51268,242229
10,74,52052,69295,66586,50528,238535
10,72,55770,69033,74339,53341,252555
10,72,51477,69533,70102,52840,244024
10,71,74646,72180,76996,52336,276229
10,72,52288,70237,68303,52718,243618
10,75,52270,77579,68071,56087,254082
10,71,51976,75983,80848,53290,262168
10,73,54322,79579,68544,69090,271608
10,72,50507,72602,68805,57002,248988
10,71,50361,74149,73818,57791,256190
10,74,53237,70393,70414,56444,250562
10,72,51905,69045,69522,52186,242730
10,71,52234,90977,78966,56594,278842
10,72,108833,81453,68198,53423,311979
10,73,51456,73549,69389,55222,249689
10,72,51041,71011,70897,52889,245910
10,73,50679,70631,70749,50125,242257
10,72,56674,69203,74378,51697,252024
10,72,50555,69141,89324,52108,261200
10,72,64762,76592,73734,53108,268268
10,72,65331,87521,75310,51418,279652
10,72,55880,68904,74402,51776,251034
10,72,51111,74022,68228,51772,245205
10,73,51521,77964,68155,55039,252752
10,73,51077,74153,69061,59841,254205
10,73,53070,74248,71435,58005,256831
10,72,58702,74913,69211,52492,255390
10,73,53096,67930,68772,52798,242669
10,73,56359,72036,70120,67262,265850
10,72,52231,70422,68745,51235,242705
10,73,63104,68726,71952,52026,255881
10,70,50689,70272,68160,54164,243355
10,74,60595,88955,74112,51421,275157
10,73,51155,71169,73588,53602,249587
10,74,55773,79850,68572,52627,256896
10,71,51255,72600,66636,53168,243730
10,74,52015,77543,73854,56853,260339
10,73,49589,68825,70409,75408,264304
10,73,51671,88151,68203,57878,265976
10,66,50811,89096,71181,67988,279142
10,72,74980,69539,68103,52480,265174
10,73,50429,73371,74940,56361,255174
10,42,51065,73373,70084,59062,253626
10,72,54361,68829,72636,53423,249321
10,71,52253,69085,68716,49708,239833
10,71,58819,70220,82185,50160,261455
10,48,56529,94225,68214,52369,271385
10,73,55803,88023,70256,51567,265722
10,73,57007,68474,73078,52425,251057
10,73,55535,75788,76687,52550,260633
10,73,51255,68250,65826,51164,236568
10,71,50245,72191,69362,52732,244601
10,72,50757,73189,70239,58624,252881
10,72,51500,83848,71784,55555,262759
10,73,49439,68811,71383,49902,239608
10,73,51900,70072,69536,57161,248742
10,73,52021,68060,72946,51443,244543
10,73,73455,70087,74223,57497,275335
10,72,52621,66735,73857,50764,244049
10,73,49492,67708,68994,51254,237521
10,72,54065,73103,66473,56112,249825
10,72,67074,75574,69034,52543,264297
10,72,48186,71743,66040,48492,234533
10,71,50865,69520,70092,52093,242641
10,49,53384,72007,72528,50637,248605
10,74,50879,67918,66953,53039,238863
10,72,51363,72199,68826,72635,265095
10,73,56054,82505,67329,51556,257517
10,70,48897,73674,67918,55701,246260
10,76,57044,80110,68133,56448,261811
10,73,49980,67201,66710,49474,233438
10,70,55530,68764,70146,50546,245056
10,72,59557,67741,70384,49910,247664
10,73,71871,79340,76900,71413,299597
10,72,52239,73052,74389,80230,279982
10,73,54982,72202,69002,50231,246490
10,74,57370,74848,90810,51819,274921
10,74,55024,67087,74380,50452,247017
10,72,49493,66913,68370,51761,236609
10,72,50303,66242,67384,50551,234552
10,72,49177,73007,67571,50157,239984
10,73,56685,75666,69367,49683,251474
10,71,51710,68139,74247,50426,244593
10,72,49717,68858,70782,50105,239534
10,73,50156,68939,66098,49886,235152
10,72,51714,72499,67910,55485,247680
10,73,49309,68311,67324,54070,239087
10,74,49597,78933,67858,51014,247476
10,73,55975,66366,77835,53044,253293
10,75,55079,66987,84853,50340,257334
10,72,49858,67824,66040,50302,234096
10,73,49540,79814,66577,48908,244912
10,73,49109,70643,65957,49759,235541
10,73,52133,75882,72614,50285,250987
10,72,59774,69000,69848,58457,257151
10,74,52589,95377,69340,50515,267895
10,75,50674,67897,70782,59957,249385
10,73,53049,67130,97310,48806,266368
10,72,54895,71773,71449,49776,247965
10,72,48191,68395,65468,60172,242298
10,74,55696,88301,85079,60031,289181
10,69,54750,68009,88568,49894,261290
10,72,50121,67321,66393,50297,234204
10,72,53140,73903,66367,54564,248046
10,72,48448,67043,75501,50722,241786
10,72,51557,67190,65885,47530,232234
10,73,54858,67000,69450,48649,240030
10,73,48148,67276,66390,50316,232203
10,43,50525,70984,65940,57812,245304
10,73,51670,69522,67076,99546,287887
10,70,50058,71731,68642,54377,244878
10,66,52841,88372,66055,50856,258190
10,74,49939,66797,72327,51074,240211
10,72,49550,65870,71994,48877,236363
10,73,48943,67798,66935,52882,236631
10,73,49596,67445,66520,49200,232834
10,72,49209,71197,66879,53669,241026
10,73,50667,67775,68397,51278,238190
10,74,48564,70115,73388,48436,240577
10,72,48981,69445,71001,52111,241610
10,72,50385,68630,66275,53443,238805
10,73,49729,73963,66709,60521,250995
10,71,90043,102192,69824,49989,312119
10,71,50623,72653,67382,50125,240854
10,72,48365,71985,71522,53901,245845
10,73,51005,72941,66457,50388,240864
10,72,49985,79501,67842,50355,247755
10,73,49678,66633,72840,49586,238810
10,72,48528,67224,86157,55214,257195
10,66,48849,75702,66900,52536,244053
10,74,86752,93319,86048,51011,317204
10,74,51967,65250,70151,49171,236613
10,72,48630,67661,65808,50357,232528
10,74,49566,70520,64983,56807,241950
10,73,49520,66880,66983,48890,232346
10,72,52320,71478,71427,48848,244145
10,73,48122,67015,75747,49376,240333
10,72,49527,68621,65694,48083,231997
10,72,48633,69760,66141,54165,238771
10,71,51343,66251,66432,48393,232490
10,74,54783,66378,69996,57686,248917
10,71,51512,67794,73892,48788,242057
10,73,48696,66780,71529,52664,239742
10,73,51361,78507,66884,57203,254028
10,72,48542,65755,66218,53999,234586
10,73,58187,68518,66358,49474,242610
10,73,73749,67557,67329,48511,257219
10,71,49693,68109,74821,48972,241666
10,72,54583,71360,66837,49448,242300
10,73,50014,70163,65591,50175,236016
10,74,59166,67634,84957,63201,275032
10,72,53624,73359,65444,47838,240337
10,74,48759,64746,66509,48885,228973
10,65,49345,67007,64644,50565,231626
10,74,49149,70391,64546,52214,236374
10,73,47039,66927,75967,48727,238733
10,73,49066,68588,83738,57983,259448
10,74,67185,77145,65973,49218,259595
10,74,50256,64782,68766,48800,232678
10,70,48032,66575,66970,50166,231813
10,75,48857,71369,64138,53634,238073
10,73,48547,67517,70358,47877,234372
10,72,49212,65087,70486,51094,235951
10,74,61717,63568,68715,50861,244935
10,71,47468,66900,65784,50907,231130
10,51,50944,78312,64795,51845,245947
10,73,47938,64867,65442,47548,225868
10,73,51234,65753,68962,46854,232876
10,73,47806,65948,63834,50346,228007
10,72,47057,70028,66768,47572,231497
10,73,49625,64748,65946,50781,231173
10,72,51321,65218,71634,48577,236822
10,73,49472,68482,66273,51482,235782
10,75,49995,72131,65691,58508,246400
10,72,47758,64896,64754,47678,225158
10,72,51757,65373,68911,48265,234378
10,42,49614,69849,64470,51531,235506
10,72,53327,72190,65764,52372,243725
10,73,47670,65473,65442,53237,231895
10,73,46526,67829,68771,51160,234359
10,73,82634,79001,96230,50894,308832
10,75,62031,67319,68350,53406,251181
10,72,54145,64685,70021,47196,236119
10,74,49843,65712,64780,48629,229038
10,73,46673,69920,63877,48563,229106
10,75,49459,64842,65698,49771,229845
10,72,55750,66372,71746,47869,241809
10,71,48149,64407,64456,50397,227480
10,71,61264,79046,68386,73634,282401
10,72,49467,70513,64968,54482,239502
10,76,56090,70583,64586,48061,239396
10,73,48668,65572,64271,47286,225870
10,73,49153,66032,64223,49806,229287
10,72,48042,71147,64132,68058,251451
10,72,46539,72684,64909,48233,232437
10,74,52151,65780,65863,54256,238124
10,74,49812,81253,65272,48014,244425
10,73,57350,64767,69257,48634,240081
10,72,48027,64270,64984,53473,230826
10,67,47885,75014,71297,47369,241632
10,73,51916,65153,66500,54167,237809
10,72,53941,65086,75582,56059,250740
10,74,47409,92092,68318,50822,258715
10,71,52652,65474,78284,51989,248470
10,65,51599,65916,65567,47973,231120
10,74,53154,72385,64771,53224,243608
10,73,51422,66066,72204,54691,244456
10,74,57386,65377,65326,47739,235902
10,72,62304,65416,82418,52301,262511
10,74,61308,75396,68617,48797,254192
10,65,49207,64847,68726,50593,233438
10,72,50331,70768,66216,53551,240938
10,73,47727,69153,69732,47790,234475
10,72,48748,65238,65615,48117,227790
10,73,58225,64795,72483,58734,254310
10,74,54996,70298,83197,48355,256920
10,66,46915,65921,65706,53180,231788
10,73,46575,61781,65684,48574,222687
10,73,49661,65211,68437,51223,234605
10,73,46756,65548,62675,46609,221661
10,71,45645,66824,62116,47167,221823
10,72,46643,62074,66607,46565,221961
10,73,46036,63692,66632,48112,224545
10,71,45315,73463,62230,47742,228821
10,71,45261,72146,63179,46470,227127
10,73,50666,61974,65998,47107,225818
10,73,53470,63160,61370,47770,225843
10,72,53362,66634,69082,47153,236303
10,72,46405,69236,73442,46840,235995
10,73,48379,66590,67082,45023,227147
10,71,46577,61434,64032,48736,220850
10,72,45438,64502,62496,45342,217850
10,74,55286,68078,68048,54511,245997
10,73,46810,64273,65743,46608,223507
10,72,44232,66980,63413,51276,225973
10,72,47598,62115,63211,46071,219067
10,72,50339,69451,72591,44602,237055
10,73,44692,64906,62224,49425,221320
10,71,48395,64912,76356,61959,251693
10,74,53430,76467,63800,46096,239867
10,73,48863,64780,70730,47820,232266
10,72,45872,67486,66681,47853,227964
10,72,44868,76844,65078,46905,233767
10,72,48500,67375,65723,50597,232267
10,71,46684,62053,64652,60690,234150
10,73,48597,65142,61208,56422,231442
10,75,46989,71149,67196,50294,235703
10,72,59892,100459,78749,47598,286770
10,65,47490,66374,65772,48773,228474
10,73,45926,66524,70316,53335,236174
10,73,45887,64092,62763,47241,220056
10,73,48283,65125,66644,46477,226602
10,72,46708,61407,67618,53793,229598
10,73,49297,67395,64566,48916,230247
100,1429,80683,79664,70037,57057,288870
100,1666,49611,69741,67305,51113,239436
100,1490,52585,73132,69766,49776,246749
100,1221,45875,69836,82961,50270,250163
100,1108,46199,69784,67682,52465,237238
100,1374,48070,67260,75658,50160,242522
100,1400,46860,67450,66371,53303,235384
100,1164,47252,76446,66875,50837,242574
100,1236,46708,67426,67237,48355,230962
100,1089,46554,67073,67658,49474,231848
100,1208,45931,73226,65736,51177,237278
100,1510,59964,67948,67669,49971,247062
100,1152,47486,70722,78541,62755,260656
100,1251,59864,66691,73099,51959,252864
100,1237,47262,69087,66533,50937,235056
100,1407,65122,70406,70344,49783,257062
100,1203,64333,68035,70331,49288,253190
100,1263,63558,76430,66969,48914,257134
100,1291,59425,76146,67403,77277,281542
100,1129,69472,69440,68254,48588,256883
100,1204,70819,67298,66388,58962,264671
100,1113,75324,69109,71026,49138,265710
100,1100,71033,66946,66511,54734,260324
100,1287,69439,70167,83784,47686,272363
100,1191,68298,66393,65025,51840,252747
100,1138,69324,66257,64710,48391,249820
100,1121,69558,71770,67109,48373,257931
100,1126,68581,67949,65789,48015,251460
100,1161,68429,66274,65257,48474,249595
100,1318,72563,71142,66111,47519,258653
100,1215,71947,80977,65031,48471,267641
100,1178,70574,68393,68433,47708,256286
100,1158,62572,68960,68071,50022,250783
100,1229,61538,66835,74100,48039,251741
100,1145,67940,66844,66402,48572,250903
100,1201,62614,66205,64944,48764,243728
100,1233,62346,67147,66764,49707,247197
100,1239,65676,73145,67624,47656,255340
100,1179,68509,66891,64407,47183,248169
100,1082,62302,66576,78355,55624,263939
100,1102,70163,66557,75666,48104,261592
100,1152,63803,67949,66227,52360,251491
100,1124,63505,69740,67596,49007,250972
100,1037,64874,90879,66395,47806,270991
100,1165,62949,67378,65736,48584,245812
100,1152,71991,68494,68369,49263,259269
100,1048,68542,68480,67945,49495,255510
100,1132,112289,80670,74114,53437,321642
100,1055,69960,67030,66051,48258,252354
100,1104,68573,75953,65763,47804,259197
100,1250,70603,66776,66232,48024,252885
100,1056,69385,67223,65890,44731,248285
100,1140,70895,68684,69552,52352,262623
100,1190,69243,66850,73959,49785,261027
100,1106,69840,71267,66500,48484,257197
100,1124,69569,71270,65662,47299,254924
100,1184,68878,66491,64309,48043,248905
100,1075,83837,69256,66948,48873,269989
100,1270,54328,70727,74812,48714,249851
100,1085,70873,70242,65517,48870,256587
100,1047,61815,70093,66390,55840,255185
100,1178,64214,67443,65906,48102,246843
100,1066,66714,67967,67220,48957,251924
100,1067,64096,70013,91430,49462,276068
100,1138,61404,67770,67381,49410,247103
100,1017,61438,68956,65387,47979,244777
100,1104,90591,69238,91004,50346,302283
100,1015,57186,66385,72177,47898,244661
100,1179,60897,65989,67700,47774,243539
100,1057,64069,68568,63717,48991,246402
100,1056,62671,72703,66558,53271,256259
100,1047,71688,67686,71101,48967,260489
100,1031,70578,86315,72372,53296,283592
100,1120,86313,76048,65614,54407,283502
100,1008,68680,67412,67491,47474,252065
100,1026,68778,65725,65784,48443,249756
100,1073,72396,71129,64186,51078,259862
100,1079,69676,68702,66181,47453,253091
100,1012,68404,68199,64468,51826,253909
100,1095,67373,67505,64661,48988,249622
100,993,69150,66730,65589,47483,249945
100,1092,68323,66221,66173,48290,250099
100,1017,70172,66966,64805,49257,252217
100,1066,69733,65363,68089,49372,253623
100,1024,63381,73671,65376,48060,251512
100,1026,71005,66912,64367,47412,250722
100,1012,62915,67866,74366,47288,253447
100,1123,50057,65736,63790,47959,228665
100,1028,46456,66141,66395,48477,228497
100,1059,44657,66053,64219,47700,223688
100,1007,44368,67047,68996,50554,231972
100,1016,61552,64385,65421,48218,240592
100,1076,49504,68859,66667,47814,233920
100,1142,44335,66076,70313,61916,243782
100,1102,51400,70706,85128,60062,268398
100,1040,46072,70367,64345,68456,250280
100,1134,45929,66353,65134,48234,226784
100,1112,64855,66442,66020,48015,246444
100,1154,64754,65615,66654,48874,247051
100,1027,67284,65103,71644,48647,253705
100,1150,62316,66038,63479,46925,239908
100,1109,67232,65868,64468,47222,245899
100,1088,63829,66800,102633,63755,298105
100,1065,65378,66456,95216,54091,282206
100,1080,64981,66993,64355,48776,246185
100,1043,66748,65929,64634,46986,245340
100,1191,64805,68817,65434,47810,248057
100,1101,66189,66510,65594,50745,250139
100,1207,67375,66653,66151,51350,252736
100,1066,64578,66546,64698,54473,251361
100,1160,64538,66800,71013,59053,262564
100,1046,46569,65891,68608,55811,237925
100,1133,48533,67005,65390,58960,241021
100,1079,50656,67673,65086,56537,241031
100,998,57752,68417,65338,51280,243785
100,1004,45111,74287,67256,53824,241482
100,1067,53011,81256,63743,47861,246938
100,1266,47034,66170,64958,47485,226913
100,1068,45278,67424,66665,64786,245221
100,1010,45639,67210,67599,52618,234076
100,1023,46181,69474,66705,47948,231331
100,987,46034,65716,68590,49096,230423
100,1092,55030,103264,68980,48931,277297
100,1088,43868,64996,79964,47521,237437
100,1158,69164,66625,65425,48801,251173
100,1024,65407,64686,65846,47349,244312
100,998,65737,65893,65008,47198,244834
100,1045,64189,67392,64379,46752,243757
100,1074,95261,78592,69063,47837,291827
100,1006,63909,63966,64226,47804,240911
100,978,64325,68226,64540,44289,242358
100,1170,63393,61137,62816,46425,234941
100,1033,64400,67468,63445,46324,242670
100,1162,65332,65875,64241,49326,245936
100,1046,63265,64673,64141,48494,241619
100,1063,64901,66848,64304,51388,248504
100,1066,65277,65813,64502,47166,243824
100,1091,63140,65390,65350,46423,241394
100,1011,63749,64056,64821,47423,241060
100,1026,64413,63987,65345,47784,242555
100,1041,72305,70322,78419,47355,269442
100,1097,64724,65692,63597,46032,241142
100,1018,64319,65130,65217,44912,240596
100,1053,64635,65296,65528,46525,243037
100,1011,67657,67274,68231,49145,253318
100,1049,63623,80214,63921,46751,255558
100,1114,63918,65118,64833,47210,242193
100,1192,64339,63542,63693,47846,240612
100,1131,64713,65444,64310,47524,243122
100,1016,65781,67237,74321,56185,264540
100,1084,67624,100094,94847,56035,319684
100,1020,64938,65123,68884,49748,249713
100,1058,65507,65631,65066,46678,243940
100,1160,63843,65216,65922,47028,243169
100,1008,65963,69613,64039,49202,249825
100,989,63968,63845,67330,46639,242771
100,1192,65344,65520,72173,48285,252514
100,1028,63779,66045,64878,58809,254539
100,999,95582,63898,65053,47483,273015
100,1016,64756,64649,65162,49103,244686
100,1018,64732,64822,64360,48536,243468
100,1009,65215,66488,64293,46377,243382
100,1031,65070,68549,63595,47363,245608
100,1030,63272,64975,71770,49798,250845
100,1081,65056,65264,66666,47506,245573
100,1150,65223,65844,64761,48539,245517
100,1134,67597,65008,71166,53819,258724
100,1045,64098,65784,64814,47532,243273
100,1016,65340,65193,64745,47716,244010
100,1203,63414,68544,64809,53954,251924
100,1074,77131,78538,65565,46767,269075
100,1118,64586,69582,65082,50299,250667
100,1060,64337,67547,66122,46917,245983
100,1209,64584,64634,64042,47041,241510
100,1118,65583,64429,64492,47529,243151
100,990,63923,67281,64299,55214,251707
100,1064,64482,64926,66645,47637,244754
100,1048,65349,81171,66099,75538,289205
100,1106,78126,64355,65871,47010,256468
100,1144,64516,65640,63211,46806,241317
100,1183,65179,64819,66146,47529,244856
100,1059,65419,64448,67361,47891,246178
100,1057,65036,64952,63678,47320,242043
100,1159,63146,71519,70317,75366,281507
100,1279,72789,75903,63459,47024,260454
100,1011,64059,64100,74788,46611,250569
100,1020,64097,65987,64266,46333,241703
100,1136,67874,67929,67383,67910,272232
100,1088,64832,63639,63810,48427,241796
100,1197,62968,63286,62673,46608,236732
100,1058,63597,64000,63934,46885,239474
100,1110,68011,67206,63652,61682,261661
100,1013,63869,64638,64792,48250,242562
100,1112,64707,64233,64642,46711,241405
100,1004,70536,65315,63463,49071,249389
100,1021,67858,64882,63592,47314,244667
100,1213,65084,64957,64029,46916,242199
100,1072,63673,64564,64113,46545,239967
100,1054,64362,64341,71747,48371,249875
100,1120,76281,67326,64550,49675,258952
100,1058,66467,63510,64287,47320,242642
100,1128,64013,64889,64085,47730,241845
100,1113,65840,69060,64547,47866,248426
100,984,74569,64628,65729,47259,253169
100,1127,63521,66804,70092,49321,250865
100,1130,67185,98324,63919,46200,276758
100,1186,63357,64186,64796,53943,247468
100,1055,63132,64541,64638,48183,241549
100,1066,65272,64522,66165,47702,244727
100,1101,64475,70270,63307,45625,244778
100,1033,63034,64502,63531,46366,238466
100,1036,66481,67814,71569,51914,258814
100,1024,67405,64696,76015,54171,263311
100,986,86383,63795,64479,51454,267097
100,1103,63160,64151,62986,53499,244899
100,991,69018,77672,64243,47303,259227
100,1087,64860,64988,64836,47412,243183
100,1051,64253,65023,64517,46807,241651
100,1133,63241,64972,63625,46903,239874
100,1021,64859,64149,67144,50072,247245
100,1066,66149,64322,64765,45750,242052
100,1145,63774,111705,63954,46936,287514
100,1109,63793,63378,68511,46880,243671
100,1086,65602,64362,66353,47269,244672
100,1020,65024,68977,64658,47283,246962
100,986,67030,64629,76247,45657,254549
100,1037,66385,64813,73970,47162,253367
100,1043,62869,63860,72476,46367,246615
100,1081,64606,64794,64160,46652,241293
100,1182,66577,63918,65078,46326,243081
100,1092,65732,63715,68130,47016,245685
100,1115,63863,68809,63634,47028,244449
100,1171,64659,65121,64294,50465,245710
100,1161,78035,68906,86680,52063,286845
100,1144,64061,63774,63510,46460,238949
100,1085,63709,64493,63374,51968,244629
100,1156,73984,65139,63522,47291,251092
100,1089,64039,64512,65407,52238,247285
100,1167,62811,84786,67354,69638,285756
100,1045,63318,66531,69630,45872,246396
100,991,84731,66096,66658,47219,265695
100,1068,63414,66381,63821,45336,240020
100,954,63887,64924,63359,46343,239467
100,1043,64213,63202,63861,46257,238576
100,1055,62637,64223,63301,52277,243493
100,1164,66256,62543,64010,45337,239310
100,998,64121,66280,62270,46305,239974
100,993,62713,63982,63380,45471,236539
100,1055,63172,66889,95063,49080,275259
100,1053,63628,62788,67939,46815,242223
100,1011,63871,66608,63078,46380,240948
100,1042,63416,64760,63366,46182,238766
100,1027,63285,65601,63578,46425,239916
100,1061,64426,65254,63623,46536,240900
100,1033,65052,67952,64132,47919,246088
100,1065,63906,63951,64066,45941,238929
100,1112,63168,63333,69021,54892,251526
100,1202,64512,64072,64694,55597,250077
100,1030,63217,64532,63798,46847,239424
100,1039,63788,65263,68457,46835,245382
100,1054,66742,80749,94741,51377,294663
100,1150,66413,63804,63523,42935,237825
100,1079,64728,78284,63027,47236,254354
100,1100,65796,65736,62560,46411,241603
100,1110,64587,64843,70223,50519,251282
100,1066,43528,67871,62944,47026,222435
100,1041,46277,64578,67857,45883,225636
100,1079,44719,64403,63159,51769,225129
100,1124,68142,70929,80484,49116,269795
100,1024,43012,68496,63790,46747,223069
100,1051,43077,64824,69685,46022,224659
100,1039,43345,63703,63061,45916,217064
100,1075,43669,63663,63325,45716,217448
100,1088,42819,64683,64738,47262,220590
100,1055,43507,63694,62734,45853,216843
100,1136,50770,64382,63370,47938,227596
100,1172,43600,62973,64032,46165,217942
100,1143,44696,69510,62465,46556,224370
100,1111,69992,64604,64270,46302,246279
100,1000,63805,68387,64394,53020,250606
100,1064,62853,63765,63174,45740,236596
100,1094,64270,63798,66194,47547,242903
100,1112,60496,64651,70398,45453,242110
100,997,63724,63736,64903,46270,239630
100,1093,68435,69295,62777,47215,248815
100,1167,63867,70572,64013,47256,246875
100,1001,64079,65137,62940,48489,241646
100,980,62362,64097,64500,51303,243242
100,1021,64632,64461,64023,46273,240410
100,1037,64815,68533,72287,86067,292739
100,1132,78548,76493,63585,47132,266890
100,1113,44786,67497,64935,49648,227979
100,1004,43367,64206,63256,46727,218560
100,1041,48089,67211,63198,47314,226853
100,1089,44615,64414,64806,49031,223955
100,1047,43791,71221,69437,72599,258095
100,1214,48118,75264,66089,51416,242101
100,1112,44440,64787,62918,46681,219938
100,1067,43123,63461,63802,46155,217608
100,1040,43248,64620,64159,45833,218900
100,1047,43623,63630,63535,45147,216982
100,1125,44558,64007,62340,45359,217389
100,1006,42853,62707,62924,54437,223927
100,1066,43616,69427,62153,46355,222617
100,1013,43662,66516,63826,59587,234604
100,1126,65105,64194,63464,46107,239996
100,1003,63039,63401,63944,46257,237644
100,1054,63755,66129,62790,45138,238866
100,1162,64590,63223,76566,46068,251609
100,1041,64916,61584,66416,45434,239391
100,1096,64087,62667,62891,45972,236713
100,1130,63795,63704,64982,46344,239955
100,1135,62053,69385,66117,46413,245103
100,1108,62122,63553,62750,51661,241194
100,1032,62612,64364,64577,46850,239435
100,1042,69489,64407,63375,47190,245503
100,1046,65050,62668,82212,49968,260944
100,1122,63657,64457,62493,46333,238062
100,1042,43403,65075,67499,53276,230295
100,1096,48031,66957,75470,90637,282191
100,1059,46345,62675,68715,60297,239091
100,1163,45428,72625,67679,47677,234572
100,1111,44220,65162,63346,46111,219950
100,1126,42139,64452,62999,46059,216775
100,1032,42647,62517,61945,45725,213866
100,1008,44207,63823,66498,47612,223148
100,966,43666,63067,61923,47282,216904
100,1098,44140,64375,65110,48285,223008
100,1134,59071,68962,90742,44941,264850
100,1028,42775,60506,63868,46809,214986
100,1025,42184,64122,64499,45577,217407
100,1246,65509,64496,64278,46112,241641
100,1013,62806,63363,62874,45016,235072
100,1117,62113,63181,63604,47036,237051
100,1239,62818,65307,62091,46038,237493
100,1044,62502,62359,63074,50167,239146
100,1150,64117,64117,65333,48217,242934
100,1162,62152,64369,64765,47632,240080
100,999,63471,64130,62176,46219,236995
100,1051,62261,62493,67257,50642,243704
100,993,63998,68628,62956,46022,242597
100,1054,65048,63942,76279,49924,256247
100,1077,62013,69859,63551,55175,251675
100,1035,71563,64114,68289,45757,250758
100,1140,44489,64358,59202,45803,214992
100,1011,43563,63102,62433,53646,223755
100,1110,42338,64250,62499,53335,223532
100,1095,60255,63430,63746,46127,234653
100,1116,42672,63508,75991,56077,239364
100,997,43869,87808,76609,47059,256342
100,1029,43216,65981,63926,45774,219926
100,1109,43212,63401,63212,45588,216522
100,1118,43623,63633,63608,49311,221293
100,1120,43212,62849,63550,46512,217243
100,1084,44872,63438,69869,55542,234805
100,1106,42022,64504,76560,46752,230944
100,1174,73745,64148,64184,45637,248888
100,1121,63843,66439,65191,46428,243022
100,1071,66637,64248,63315,46480,241751
100,1026,67185,63009,63258,45806,240284
100,978,62227,62977,64108,45641,235931
100,1049,63357,71908,65271,47653,249238
100,1128,65912,64928,67422,45840,245230
100,984,65970,63342,63617,45885,239798
100,999,63284,62545,73661,47249,247738
100,1038,67152,63197,63378,48857,243622
100,1106,63563,64189,64583,50414,243855
100,1181,63488,66256,68137,47596,246658
100,1097,63208,67153,75977,46955,254390
100,1110,64931,66942,63843,46229,243055
100,1128,45646,64360,67278,47324,225736
100,1065,43891,63352,62159,45905,216372
100,1042,44322,66260,69974,46256,227854
100,1144,43821,64600,62953,45720,218238
100,1143,44651,70276,63554,46176,225800
100,1091,47759,64856,62798,46351,222855
100,1161,44217,64271,64142,45800,219591
100,1216,43438,68952,64197,45869,223672
100,1074,53058,75990,70114,76683,276919
100,1084,66763,69739,62277,47282,247145
100,1095,43207,63228,68906,46411,222847
